Fecha,Demanda_kWh_0-7,Demanda_kWh_7-17,Demanda_kWh_17-23,Demanda_kWh_Dia
2023-04-09,24411.375,34033.979999999996,25083.639,83528.994
2023-04-10,26158.677,50060.255999999994,33813.833999999995,110032.76699999999
2023-04-11,32300.627999999997,53648.664,35710.047,121659.33899999999
2023-04-12,32416.872,53771.307,35773.367999999995,121961.54699999999
2023-04-13,33538.695,55148.385,36807.456,125494.536
2023-04-14,33506.736,56874.725999999995,37849.880999999994,128231.343
2023-04-15,34439.622,52204.068,35475.812999999995,122119.503
2023-04-16,28888.566,37365.021,27228.45,93482.037
2023-04-17,27289.400999999998,49971.543,35377.746,112638.69
2023-04-18,32806.848,52510.8,37014.318,122331.966
2023-04-19,34749.45,55205.22,36949.721999999994,126904.39199999999
2023-04-20,35264.625,56438.225999999995,37338.333,129041.184
2023-04-21,34385.382,52883.939999999995,34595.721,121865.04299999999
2023-04-22,33909.864,48897.638999999996,36065.517,118873.01999999999
2023-04-23,31007.789999999997,37799.606999999996,28385.244,97192.641
2023-04-24,28573.101,50577.36,34841.793,113992.254
2023-04-25,34037.816999999995,53582.60399999999,36730.041,124350.462
2023-04-26,33342.402,53873.873999999996,36942.263999999996,124158.54
2023-04-27,34206.068999999996,54454.17,37648.737,126308.976
2023-04-28,35115.797999999995,53962.962,36975.528,126054.288
2023-04-29,33848.559,49271.811,36865.808999999994,119986.17899999999
2023-04-30,30774.782999999996,37957.284,27879.861,96611.928
2023-05-01,25413.326999999997,38716.86,28837.926,92968.113
2023-05-02,28051.820999999996,54751.293,36349.301999999996,119152.416
2023-05-03,32462.681999999997,55698.306,37451.259,125612.247
2023-05-04,32780.543999999994,55220.28,37008.869999999995,125009.69399999999
2023-05-05,32656.589999999997,56982.615,38007.318,127646.52299999999
2023-05-06,32447.046,52087.521,35907.189,120441.756
2023-05-07,28397.183999999997,37272.627,27877.191,93547.002
2023-05-08,27229.833,55360.956,36826.152,119416.94099999999
2023-05-09,32669.417999999998,53547.018,36529.208999999995,122745.64499999999
2023-05-10,32682.156,56894.721,36660.747,126237.624
2023-05-11,33400.239,56749.151999999995,37818.102,127967.49299999999
2023-05-12,32913.693,55974.657,36580.002,125468.352
2023-05-13,32417.976,51202.893,34656.371999999996,118277.241
2023-05-14,26636.345999999998,36826.149,27172.577999999998,90635.07299999999
2023-05-15,27515.307,53644.043999999994,35496.971999999994,116656.32299999999
2023-05-16,32201.358,55323.036,35075.564999999995,122599.959
2023-05-17,32946.633,54214.416,36149.903999999995,123310.953
2023-05-18,34300.332,59651.094,38859.627,132811.05299999999
2023-05-19,34293.036,58326.096,38303.274,130922.406
2023-05-20,33554.253,52250.625,36448.641,122253.519
2023-05-21,29336.663999999997,37021.674,27005.064,93363.402
2023-05-22,24747.153,39222.867,27796.119,91766.139
2023-05-23,28318.559999999998,51446.379,33991.812,113756.751
2023-05-24,32076.816,56015.166,36507.477,124599.459
2023-05-25,32942.928,55044.941999999995,36157.632,124145.502
2023-05-26,32273.997,56166.138,36311.988,124752.12299999999
2023-05-27,31109.04,51375.303,34265.691,116750.03399999999
2023-05-28,27644.406,37321.656,26750.057999999997,91716.12
2023-05-29,26733.084,52858.899,34659.429,114251.412
2023-05-30,31094.159999999996,52301.145,34173.129,117568.434
2023-05-31,30847.977,53712.561,36960.072,121520.61
2023-06-01,32891.019,54807.032999999996,35928.378,123626.43
2023-06-02,32070.96,53575.418999999994,35979.551999999996,121625.931
2023-06-03,31736.363999999998,50331.486,34976.235,117044.08499999999
2023-06-04,26267.313,36681.84,26044.995,88994.148
2023-06-05,26694.932999999997,49038.54,32746.608,108480.08099999999
2023-06-06,31015.482,53234.679,34788.062999999995,119038.224
2023-06-07,30620.097,53880.609,36843.471,121344.177
2023-06-08,32955.759,55761.06,36241.509,124958.328
2023-06-09,32410.461,54571.761,36777.849,123760.071
2023-06-10,31670.835,48636.486,34761.243,115068.564
2023-06-11,27983.949,38733.890999999996,27417.585,94135.425
2023-06-12,25533.683999999997,37796.496,27540.323999999997,90870.504
2023-06-13,28243.89,52783.119,35348.096999999994,116375.106
2023-06-14,32009.676,53618.019,35355.246,120982.94099999999
2023-06-15,31686.576,51064.134,35888.073,118638.783
2023-06-16,33928.647,55270.488,35813.004,125012.139
2023-06-17,31773.932999999997,49282.581,33582.123,114638.637
2023-06-18,26601.912,35140.373999999996,26667.699,88409.985
2023-06-19,24503.46,37724.418,28823.288999999997,91051.167
2023-06-20,28020.75,51451.287,34346.615999999995,113818.65299999999
2023-06-21,31874.969999999998,56458.295999999995,36314.58,124647.84599999999
2023-06-22,31993.610999999997,55010.28,34053.492,121057.383
2023-06-23,31451.915999999997,54213.782999999996,35766.219,121431.91799999999
2023-06-24,31946.625,48951.221999999994,33829.422,114727.269
2023-06-25,26840.565,38297.441999999995,27683.01,92821.01699999999
2023-06-26,27269.931,52615.185,34700.043,114585.159
2023-06-27,32271.12,54551.823,35607.231,122430.174
2023-06-28,31620.513,54527.187,36223.604999999996,122371.305
2023-06-29,33415.209,56516.307,36313.878,126245.394
2023-06-30,31437.674999999996,56241.528,36873.782999999996,124552.98599999999
2023-07-01,31946.358,48540.513,35040.375,115527.246
2023-07-02,27994.005,37645.136999999995,27601.127999999997,93240.26999999999
2023-07-03,25343.376,39110.553,28588.761,93042.68999999999
2023-07-04,29014.197,52143.818999999996,34215.204,115373.22
2023-07-05,31247.85,54253.281,34289.801999999996,119790.93299999999
2023-07-06,31628.451,53772.162,34867.968,120268.58099999999
2023-07-07,31641.066,50929.308,35996.667,118567.041
2023-07-08,35437.274999999994,53440.884,37249.29,126127.449
2023-07-09,30506.204999999998,39980.112,29199.077999999998,99685.395
2023-07-10,27396.834,53953.013999999996,35908.721999999994,117258.56999999999
2023-07-11,32839.41,53309.007,33417.587999999996,119566.005
2023-07-12,30797.064,55018.259999999995,38000.25,123815.574
2023-07-13,32679.039,54775.68,37493.598,124948.317
2023-07-14,33139.356,54784.77,36594.705,124518.83099999999
2023-07-15,31114.697999999997,49228.95,35777.259,116120.90699999999
2023-07-16,28528.905,38193.489,27945.261,94667.655
2023-07-17,27569.604,53591.019,36336.93,117497.553
2023-07-18,33190.362,55566.219,37481.775,126238.356
2023-07-19,32233.491,55385.028,37392.252,125010.771
2023-07-20,30406.793999999998,41934.72,31993.308,104334.822
2023-07-21,30104.637,55598.592000000004,36737.349,122440.578
2023-07-22,32746.811999999998,51789.798,36777.549,121314.159
2023-07-23,27950.489999999998,37281.75,27074.826,92307.06599999999
2023-07-24,27116.555999999997,53416.371,37569.147,118102.074
2023-07-25,33000.519,56800.506,36650.34,126451.36499999999
2023-07-26,30475.824,56178.191999999995,38982.954,125636.97
2023-07-27,35134.778999999995,57545.528999999995,38069.001,130749.309
2023-07-28,32844.633,56611.386,38635.83,128091.84899999999
2023-07-29,35148.882,52567.640999999996,36681.528,124398.05099999999
2023-07-30,27595.854,38543.780999999995,27709.878,93849.51299999999
2023-07-31,26156.457,51112.511999999995,37326.231,114595.2
2023-08-01,34007.871,55845.762,36966.771,126820.404
2023-08-02,31824.96,51538.986,37572.153,120936.09899999999
2023-08-03,33798.672,55431.645,37704.063,126934.38
2023-08-04,32966.025,57212.793000000005,38706.108,128884.926
2023-08-05,33673.496999999996,50537.463,36476.163,120687.12299999999
2023-08-06,28570.296,37311.191999999995,26432.214,92313.70199999999
2023-08-07,24334.631999999998,38854.058999999994,29465.201999999997,92653.893
2023-08-08,28623.378,53652.843,37110.566999999995,119386.788
2023-08-09,33320.781,56490.504,37935.201,127746.486
2023-08-10,33215.973,56520.198,38178.564,127914.735
2023-08-11,33184.167,57553.299,39730.185,130467.651
2023-08-12,32727.801,51477.036,37013.088,121217.925
2023-08-13,29391.066,38716.848,28050.27,96158.184
2023-08-14,27324.561,52936.86,37585.686,117847.107
2023-08-15,34115.754,54379.992,37757.028,126252.77399999999
2023-08-16,36055.734,58029.699,40229.259,134314.69199999998
2023-08-17,32511.413999999997,56337.204,39700.614,128549.232
2023-08-18,34203.438,58583.259,39185.436,131972.133
2023-08-19,32827.647,50014.337999999996,35833.799999999996,118675.78499999999
2023-08-20,28564.899,36064.002,26539.833,91168.734
2023-08-21,25672.184999999998,37486.479,29223.783,92382.447
2023-08-22,30243.969,54984.171,37584.786,122812.92599999999
2023-08-23,33987.405,53912.121,36802.149,124701.67499999999
2023-08-24,33163.956,57047.715,38452.047,128663.718
2023-08-25,34217.903999999995,59086.731,38448.138,131752.773
2023-08-26,33482.883,52148.721,35475.992999999995,121107.597
2023-08-27,27465.575999999997,39211.167,28018.722,94695.465
2023-08-28,27488.699999999997,55539.489,37959.174,120987.363
2023-08-29,33406.275,58004.673,38226.474,129637.422
2023-08-30,32626.479,58070.702999999994,38236.038,128933.22
2023-08-31,32463.546,56091.647999999994,37388.043,125943.237
2023-09-01,32447.064,58871.16,38978.697,130296.921
2023-09-02,33364.887,51174.867,36122.682,120662.436
2023-09-03,29546.712,38946.603,29501.673,97994.988
2023-09-04,28371.381,52952.376000000004,34541.916,115865.673
2023-09-05,31682.862,55542.951,35669.208,122895.021
2023-09-06,33319.437,59059.899,38692.761,131072.097
2023-09-07,34179.201,57686.960999999996,37926.621,129792.783
2023-09-08,34074.39,59108.19,39784.748999999996,132967.329
2023-09-09,34533.833999999995,53272.085999999996,35991.69,123797.61
2023-09-10,28647.084,36066.371999999996,27884.378999999997,92597.83499999999
2023-09-11,27821.052,53941.41299999999,34450.998,116213.46299999999
2023-09-12,30788.73,54935.138999999996,36527.621999999996,122251.491
2023-09-13,32414.475,58383.267,39007.352999999996,129805.095
2023-09-14,35803.89,62050.572,39196.428,137050.88999999998
2023-09-15,33732.725999999995,62467.346999999994,39933.72,136133.793
2023-09-16,32596.296,53275.221,36015.912,121887.42899999999
2023-09-17,29152.908,37811.391,27751.332,94715.631
2023-09-18,28241.097,57002.009999999995,36275.600999999995,121518.708
2023-09-19,33494.862,58762.65,37851.369,130108.881
2023-09-20,33864.278999999995,61590.405,38985.6,134440.28399999999
2023-09-21,34813.398,60968.634,39958.116,135740.148
2023-09-22,35195.157,61957.668,38763.447,135916.272
2023-09-23,33749.184,54251.153999999995,36631.989,124632.32699999999
2023-09-24,29193.077999999998,39037.157999999996,28665.311999999998,96895.548
2023-09-25,29562.611999999997,59687.960999999996,37769.693999999996,127020.26699999999
2023-09-26,33958.161,60974.661,37673.297999999995,132606.12
2023-09-27,34696.32,62259.093,39203.478,136158.891
2023-09-28,35318.34,61365.53399999999,37270.005,133953.879
2023-09-29,33290.628,59441.382,38689.299,131421.30899999998
2023-09-30,32951.604,53124.543,35147.265,121223.412
2023-10-01,28279.733999999997,38902.455,28972.191,96154.37999999999
2023-10-02,29521.923,57640.734,37137.831,124300.488
2023-10-03,34407.57,60366.159,38535.669,133309.398
2023-10-04,33005.622,61189.503,39327.354,133522.479
2023-10-05,34571.268,61672.458,40132.098,136375.824
2023-10-06,35709.717,61315.758,39891.714,136917.18899999998
2023-10-07,34122.393,54333.248999999996,36787.503,125243.14499999999
2023-10-08,28948.557,37241.354999999996,27393.855,93583.76699999999
2023-10-09,28318.107,57881.892,38048.097,124248.09599999999
2023-10-10,34251.021,60848.975999999995,38023.56,133123.557
2023-10-11,34897.23,62278.083,39265.383,136440.696
2023-10-12,34970.051999999996,60698.88,38292.75,133961.682
2023-10-13,32507.832,58884.615,38672.7,130065.147
2023-10-14,32819.31,49046.454,34837.785,116703.549
2023-10-15,28059.128999999997,37631.457,27834.354,93524.94
2023-10-16,25756.757999999998,40625.583,29966.799,96349.14
2023-10-17,30535.364999999998,57132.825,35560.221,123228.411
2023-10-18,32006.114999999998,60118.274999999994,39199.938,131324.328
2023-10-19,34301.643,59339.64,39011.076,132652.359
2023-10-20,34552.371,58859.570999999996,38808.492,132220.434
2023-10-21,33130.778999999995,52414.395000000004,36269.58,121814.754
2023-10-22,28041.582,36255.096,28102.238999999998,92398.917
2023-10-23,29059.056,58725.036,37510.032,125294.124
2023-10-24,34828.065,60278.217,38131.656,133237.938
2023-10-25,32815.193999999996,56936.784,38460.918,128212.896
2023-10-26,34134.852,60889.428,37472.988,132497.26799999998
2023-10-27,33590.739,59121.471,38275.269,130987.47899999999
2023-10-28,32351.060999999998,51223.722,33033.174,116607.957
2023-10-29,28119.200999999997,35604.077999999994,27656.981999999996,91380.261
2023-10-30,28478.493,58645.248,37941.609,125065.35
2023-10-31,33380.498999999996,56929.634999999995,35843.862,126153.996
2023-11-01,33950.265,57190.503,37452.986999999994,128593.75499999999
2023-11-02,33582.24,57506.193,37907.721,128996.154
2023-11-03,33903.138,59832.704999999994,39116.157,132852.0
2023-11-04,33455.892,51433.719,35106.561,119996.17199999999
2023-11-05,28203.42,38815.776,27884.732999999997,94903.92899999999
2023-11-06,27092.265,42010.229999999996,29886.582,98989.07699999999
2023-11-07,30653.943,56111.031,36376.445999999996,123141.42
2023-11-08,34465.506,62036.757,39615.41099999999,136117.674
2023-11-09,34030.416,61600.871999999996,39323.64,134954.92799999999
2023-11-10,32952.657,63137.973,41099.382,137190.012
2023-11-11,35243.106,56998.452,38485.224,130726.78199999999
2023-11-12,30331.695,40360.547999999995,29308.104,100000.347
2023-11-13,27814.998,44902.257,32467.395,105184.65
2023-11-14,32067.375,62514.363,40265.598,134847.336
2023-11-15,35467.026,62430.471,40078.587,137976.084
2023-11-16,35353.344,61909.971,40323.09,137586.405
2023-11-17,35703.051,61044.93,42113.672999999995,138861.654
2023-11-18,33810.537,54254.913,38019.573,126085.023
2023-11-19,28552.952999999998,39143.570999999996,27479.304,95175.828
2023-11-20,28616.621999999996,57924.861,40123.403999999995,126664.887
2023-11-21,35679.894,62126.415,39193.569,136999.878
2023-11-22,35418.114,62508.551999999996,40561.479,138488.145
2023-11-23,34172.835,63171.882,40440.798,137785.515
2023-11-24,34515.555,61223.399999999994,41566.581,137305.536
2023-11-25,34921.746,55309.491,38025.951,128257.188
2023-11-26,28397.769,38665.784999999996,29375.943,96439.497
2023-11-27,29425.271999999997,59160.12299999999,40595.895,129181.29
2023-11-28,36189.939,60760.506,40776.191999999995,137726.637
2023-11-29,35515.746,60033.156,39901.737,135450.639
2023-11-30,35799.759,60796.464,40830.24,137426.463
2023-12-01,35491.437,57850.481999999996,38010.219,131352.138
2023-12-02,34126.034999999996,52329.324,38166.234,124621.593
2023-12-03,29900.363999999998,39004.914,29953.968,98859.246
2023-12-04,29729.652,55254.96,36149.691,121134.303
2023-12-05,33481.799999999996,58512.176999999996,39587.844,131581.821
2023-12-06,33555.248999999996,59319.846,38740.752,131615.84699999998
2023-12-07,33626.415,59692.388999999996,37744.475999999995,131063.28
2023-12-08,31974.737999999998,43489.958999999995,31772.049,107236.746
2023-12-09,30228.239999999998,52242.417,37206.969,119677.62599999999
2023-12-10,29815.32,41032.593,30329.504999999997,101177.41799999999
2023-12-11,29939.712,59236.748999999996,38649.717,127826.178
2023-12-12,33828.473999999995,62015.397,39639.438,135483.309
2023-12-13,33346.041,63452.087999999996,41548.431,138346.56
2023-12-14,35650.305,64583.697,41050.398,141284.4
2023-12-15,35279.295,60381.369,40061.253,135721.917
2023-12-16,33194.577,51396.546,34840.104,119431.227
2023-12-17,28871.394,38645.721,29649.752999999997,97166.868
2023-12-18,29327.277,56699.73299999999,39470.649,125497.659
2023-12-19,33874.227,57775.611,38510.361,130160.199
2023-12-20,32725.025999999998,56996.055,39417.978,129139.059
2023-12-21,33923.754,56533.011,39264.615,129721.37999999999
2023-12-22,33078.906,55339.695,38913.741,127332.342
2023-12-23,33627.435,49685.924999999996,35413.407,118726.76699999999
2023-12-24,28349.124,36786.273,27046.959,92182.356
2023-12-25,25017.054,32014.332,25403.574,82434.95999999999
2023-12-26,26268.500999999997,49432.089,35058.890999999996,110759.481
2023-12-27,32863.373999999996,53800.5,37198.887,123862.761
2023-12-28,32168.771999999997,53100.573,36973.827,122243.17199999999
2023-12-29,32178.873,53188.833,37026.615,122394.321
2023-12-30,31629.668999999998,45881.79,34041.176999999996,111552.636
2023-12-31,27293.630999999998,36520.212,27245.433,91059.276
2024-01-01,24386.291999999998,30630.912,25548.290999999997,80565.495
2024-01-02,25485.693,43193.106,29848.079999999998,98526.879
2024-01-03,27068.076,47774.498999999996,35920.272,110762.847
2024-01-04,31378.743,50209.316999999995,35340.717,116928.777
2024-01-05,32656.122,51580.038,36668.952,120905.112
2024-01-06,32860.407,47153.702999999994,34376.636999999995,114390.74699999999
2024-01-07,29790.597,38628.528,29751.315,98170.44
2024-01-08,27935.139,36078.258,29411.322,93424.719
2024-01-09,30078.714,52060.943999999996,33953.055,116092.71299999999
2024-01-10,31082.871,53323.149,36381.132,120787.152
2024-01-11,33207.918,54977.43,36501.318,124686.666
2024-01-12,34188.786,56262.786,36806.391,127257.963
2024-01-13,33810.54,50722.236,35100.594,119633.37
2024-01-14,31095.42,42185.517,30345.462,103626.39899999999
2024-01-15,30287.541,55675.56,37642.551,123605.652
2024-01-16,35543.079,56756.163,37160.667,129459.909
2024-01-17,34640.757,57878.754,37464.114,129983.625
2024-01-18,35850.276,57828.072,37955.553,131633.90099999998
2024-01-19,35849.397,58971.627,37597.893,132418.917
2024-01-20,35996.976,53208.087,37610.43,126815.493
2024-01-21,33866.282999999996,42905.988,32400.246,109172.51699999999
2024-01-22,33996.765,58157.367,38102.097,130256.22899999999
2024-01-23,36000.998999999996,58299.603,38602.455,132903.057
2024-01-24,36600.303,58959.612,38556.551999999996,134116.467
2024-01-25,36698.975999999995,60163.005,39188.349,136050.33
2024-01-26,36694.583999999995,59893.11,39549.393,136137.087
2024-01-27,36639.774,52558.893,37485.549,126684.216
2024-01-28,33194.436,43320.611999999994,32157.531,108672.579
2024-01-29,32629.811999999998,60813.255,38839.413,132282.47999999998
2024-01-30,36842.796,59859.426,38333.172,135035.394
2024-01-31,36404.376,60188.235,39455.547,136048.158
2024-02-01,37586.763,59860.146,38674.077,136120.986
2024-02-02,36781.049999999996,59285.235,38257.820999999996,134324.106
2024-02-03,35938.59,51862.62299999999,35712.159,123513.37199999999
2024-02-04,31849.646999999997,39718.937999999995,29564.85,101133.435
2024-02-05,29794.689,56669.261999999995,37318.244999999995,123782.196
2024-02-06,35313.699,59127.867,37097.841,131539.407
2024-02-07,34942.182,55951.335,37788.522,128682.03899999999
2024-02-08,35363.109,57049.782,36844.458,129257.34899999999
2024-02-09,35045.238,56182.929,36636.735,127864.902
2024-02-10,33628.929,50276.138999999996,35880.948,119786.016
2024-02-11,30982.533,40221.564,29824.98,101029.07699999999
2024-02-12,30331.833,58190.348999999995,38265.873,126788.055
2024-02-13,36501.138,60301.161,38380.986,135183.285
2024-02-14,36473.55,60520.409999999996,39073.83,136067.79
2024-02-15,36293.712,62137.761,39152.217,137583.69
2024-02-16,36513.816,61401.36,39724.215,137639.391
2024-02-17,35703.645,52557.699,36931.356,125192.7
2024-02-18,31709.529,39949.248,30313.002,101971.779
2024-02-19,31058.493,60030.933,39586.449,130675.875
2024-02-20,37674.27,61516.62,38354.268,137545.158
2024-02-21,36018.33,60991.017,38659.640999999996,135668.98799999998
2024-02-22,36190.287,58612.098,38204.727,133007.112
2024-02-23,35654.721,59777.585999999996,38874.111,134306.418
2024-02-24,35910.825,52224.99,37066.026,125201.841
2024-02-25,32028.557999999997,41165.61,29417.846999999998,102612.015
2024-02-26,31051.44,57004.66499999999,37592.451,125648.556
2024-02-27,36578.292,61223.117999999995,38899.437,136700.847
2024-02-28,35505.162,63313.893,40618.416,139437.471
2024-02-29,36598.668,62589.564,37777.728,136965.96
2024-03-01,35019.318,60936.438,38868.585,134824.341
2024-03-02,33290.805,49531.305,35440.095,118262.205
2024-03-03,32842.361999999994,41609.241,31376.982,105828.58499999999
2024-03-04,32375.85,60427.373999999996,38519.778,131323.002
2024-03-05,36520.752,60507.675,39075.350999999995,136103.778
2024-03-06,36146.238,63036.042,40371.684,139553.964
2024-03-07,37991.205,63965.58,39705.21,141661.995
2024-03-08,37091.169,63553.38,40328.928,140973.47699999998
2024-03-09,35902.938,53858.085,36720.945,126481.968
2024-03-10,32836.820999999996,43240.743,30570.18,106647.74399999999
2024-03-11,31341.504,63583.134,40559.390999999996,135484.029
2024-03-12,37990.056,62953.032,39691.71,140634.798
2024-03-13,36682.409999999996,62786.712,39939.062999999995,139408.185
2024-03-14,38394.659999999996,64044.687,39594.894,142034.24099999998
2024-03-15,38258.001000000004,64115.217,40403.409,142776.627
2024-03-16,35858.723999999995,53252.022,36916.185,126026.931
2024-03-17,29865.603,37735.665,28894.061999999998,96495.33
2024-03-18,30320.504999999997,60176.04,38607.234,129103.779
2024-03-19,37664.229,62327.082,36831.894,136823.205
2024-03-20,34935.108,61973.225999999995,39186.468,136094.802
2024-03-21,35949.483,60574.443,38014.815,134538.741
2024-03-22,34674.176999999996,57822.036,39245.865,131742.078
2024-03-23,35794.905,51473.757,36661.788,123930.45
2024-03-24,30910.202999999998,38355.984,29154.986999999997,98421.174
2024-03-25,27164.720999999998,43964.856,33743.001000000004,104872.578
2024-03-26,32516.075999999997,52378.536,37728.069,122622.681
2024-03-27,36657.693,55015.131,36184.305,127857.129
2024-03-28,30100.253999999997,36410.07,27032.475,93542.799
2024-03-29,23791.497,30805.545,24614.738999999998,79211.781
2024-03-30,24989.304,44504.799,31879.26,101373.363
2024-03-31,26509.779,34882.032,25558.266,86950.07699999999
2024-04-01,27182.97,54713.1,34703.736,116599.806
2024-04-02,34288.767,58506.201,36159.399,128954.367
2024-04-03,34613.37,58698.96,37356.282,130668.612
2024-04-04,35376.603,57530.795999999995,36534.627,129442.026
2024-04-05,34353.15,58316.702999999994,38301.969,130971.822
2024-04-06,34697.706,52207.56,35780.051999999996,122685.318
2024-04-07,31527.885,39825.837,30316.857,101670.579
2024-04-08,32067.305999999997,62768.706,37787.835,132623.847
2024-04-09,35404.191,60681.363,37840.371,133925.925
2024-04-10,36230.271,61108.506,38925.966,136264.743
2024-04-11,36137.715,62677.094999999994,41558.195999999996,140373.006
2024-04-12,38014.653,64182.530999999995,40043.838,142241.022
2024-04-13,35091.528,53438.985,37777.038,126307.55099999999
2024-04-14,33297.267,43033.824,31987.356,108318.447
2024-04-15,32642.466,61807.422,40063.767,134513.655
2024-04-16,38227.152,62223.042,38833.299,139283.493
2024-04-17,35325.998999999996,59149.569,38911.887,133387.455
2024-04-18,37826.259,61693.151999999995,38606.651999999995,138126.063
2024-04-19,36738.731999999996,57732.945,37798.512,132270.18899999998
2024-04-20,33701.616,51328.403999999995,37177.86,122207.87999999999
2024-04-21,30336.569999999996,38351.187,28251.228,96938.985
2024-04-22,30341.205,59495.996999999996,37071.222,126908.424
2024-04-23,35216.784,58463.706,37035.792,130716.28199999999
2024-04-24,37286.973,61384.893,40308.972,138980.838
2024-04-25,38538.579,62401.467,39795.327,140735.373
2024-04-26,37291.35,60761.916,39563.748,137617.014
2024-04-27,35908.254,52973.643,37211.19,126093.087
2024-04-28,32025.593999999997,40111.602,29438.778,101575.974
2024-04-29,30126.51,56391.036,38408.142,124925.688
2024-04-30,38098.146,60393.564,36629.136,135120.846
2024-05-01,32375.378999999997,42521.327999999994,30312.477,105209.184
2024-05-02,31171.479,56051.13,35037.315,122259.924
2024-05-03,33083.268,57709.242,37180.947,127973.457
2024-05-04,33810.867,48650.79,35300.37,117762.027
2024-05-05,28917.057,36926.823,27726.423,93570.303
2024-05-06,29036.964,57151.71,36719.457,122908.131
2024-05-07,33510.114,59528.376,36385.557,129424.04699999999
2024-05-08,33947.757,57297.138,37140.24,128385.135
2024-05-09,33121.599,56398.496999999996,36330.405,125850.50099999999
2024-05-10,34653.093,59462.526,37454.823,131570.442
2024-05-11,32021.543999999998,48534.51899999999,34676.225999999995,115232.28899999999
2024-05-12,28200.513,36843.816,26823.243,91867.572
2024-05-13,25321.773,39748.842,29918.304,94988.919
2024-05-14,29740.422,56421.81,35026.698,121188.93
2024-05-15,33976.698,59406.231,36656.148,130039.07699999999
2024-05-16,34983.890999999996,60596.844,38144.163,133724.898
2024-05-17,35444.28,59330.268,37770.714,132545.262
2024-05-18,34348.221,50807.127,35385.623999999996,120540.972
2024-05-19,30793.199999999997,38904.459,30289.233,99986.89199999999
2024-05-20,31245.519,59016.861,36834.072,127096.45199999999
2024-05-21,34869.342,56517.903,35776.614,127163.859
2024-05-22,33599.055,57055.259999999995,36726.414,127380.72899999999
2024-05-23,35269.128,60552.018,38112.438,133933.584
2024-05-24,33983.091,58064.592,37330.952999999994,129378.636
2024-05-25,33481.548,49294.173,33173.195999999996,115948.917
2024-05-26,30102.185999999998,39272.547,29525.591999999997,98900.325
2024-05-27,29958.198,56025.054,35818.32,121801.572
2024-05-28,33147.171,58191.308999999994,37380.993,128719.473
2024-05-29,34076.553,56374.011,36438.531,126889.095
2024-05-30,34713.672,58954.608,36773.102999999996,130441.383
2024-05-31,34291.856999999996,55815.378,36549.651,126656.886
2024-06-01,29545.107,42920.399999999994,30446.403,102911.90999999999
2024-06-02,25132.536,31379.337,23930.232,80442.105
2024-06-03,22396.539,32611.043999999998,24114.369,79121.952
2024-06-04,25762.767,50947.257,31124.706,107834.73
2024-06-05,28345.682999999997,50465.189999999995,32380.934999999998,111191.80799999999
2024-06-06,30840.788999999997,53721.216,33156.318,117718.323
2024-06-07,30382.965,52818.566999999995,33216.905999999995,116418.438
2024-06-08,30134.439,43784.967,29655.968999999997,103575.375
2024-06-09,24086.019,30944.226,23586.264,78616.50899999999
2024-06-10,22471.932,33204.062999999995,25744.563,81420.55799999999
2024-06-11,25494.239999999998,49545.435,32049.326999999997,107089.002
2024-06-12,28718.481,49967.76899999999,32762.579999999998,111448.82999999999
2024-06-13,29043.398999999998,52196.544,31732.662,112972.605
2024-06-14,28602.639,51492.315,32995.74,113090.69399999999
2024-06-15,27979.239,40819.809,29853.329999999998,98652.378
2024-06-16,25532.286,32844.153,22910.808,81287.247
2024-06-17,23982.110999999997,46685.225999999995,30309.054,100976.391
2024-06-18,27757.532999999996,49104.966,29800.608,106663.107
2024-06-19,28477.11,49182.768,31972.341,109632.219
2024-06-20,29595.174,49975.248,30661.191,110231.613
2024-06-21,28726.610999999997,50678.871,31773.827999999998,111179.31
2024-06-22,28263.603,43019.814,30052.854,101336.271
2024-06-23,24491.919,31424.774999999998,24075.141,79991.83499999999
2024-06-24,25203.362999999998,48262.89,30160.412999999997,103626.666
2024-06-25,27261.372,47612.397,29429.514,104303.283
2024-06-26,27188.735999999997,47539.202999999994,30910.767,105638.70599999999
2024-06-27,28802.601,48625.809,30119.754,107548.16399999999
2024-06-28,29209.374,48656.295,31057.142999999996,108922.81199999999
2024-06-29,28397.846999999998,42530.282999999996,30059.244,100987.374
2024-06-30,25813.608,33987.33,25488.213,85289.151
2024-07-01,24219.239999999998,33536.829,26140.02,83896.08899999999
2024-07-02,25339.497,47930.835,29844.333,103114.665
2024-07-03,27523.517999999996,49837.649999999994,31987.574999999997,109348.74299999999
2024-07-04,29745.675,50283.792,31434.249,111463.716
2024-07-05,29444.394,49239.669,31432.443,110116.506
2024-07-06,26635.032,40901.52,28979.466,96516.018
2024-07-07,23970.588,30781.335,23488.148999999998,78240.072
2024-07-08,24830.061,50340.051,30750.881999999998,105920.99399999999
2024-07-09,29750.298,52189.125,32948.784,114888.207
2024-07-10,29636.958,54593.862,33409.167,117639.987
2024-07-11,30677.954999999998,52067.058,33268.182,116013.19499999999
2024-07-12,29519.592,50570.547,34440.329999999994,114530.469
2024-07-13,28920.693,42624.695999999996,30098.715,101644.10399999999
2024-07-14,25735.482,34501.35,23351.58,83588.412
2024-07-15,24934.415999999997,52743.134999999995,32968.059,110645.61
2024-07-16,30572.109,52736.693999999996,31716.336,115025.139
2024-07-17,28136.424,49559.35799999999,31827.647999999997,109523.43
2024-07-18,29568.228,49978.524,30642.057,110188.809
