Fecha,Demanda_kWh_0-7,Demanda_kWh_7-17,Demanda_kWh_17-23,Demanda_kWh_Dia
2024-05-02,65283567.839999996,91146475.27,70525103.1,226955146.21
2024-05-03,66244976.57,91661240.34,70111566.68,228017783.59
2024-05-04,65241206.09,85119141.37,64980188.1,215340535.56
2024-05-05,58362471.64,74697206.98,63395531.6,196455210.22
2024-05-06,64178750.96,92309299.59,71700936.92,228188987.47
2024-05-07,66813301.1,92273609.11,71445627.24,230532537.45
2024-05-08,66670550.67,90570172.27,70389412.67999999,227630135.62
2024-05-09,66163922.47,89660175.52,68726866.34,224550964.32999998
2024-05-10,64933301.6,91355439.51,70946428.27,227235169.38
2024-05-11,65645828.04,87381292.56,67644960.62,220672081.22
2024-05-12,61246495.269999996,75286882.92,61860407.1,198393785.29
2024-05-13,59578603.62,79428346.39,66644524.44,205651474.45
2024-05-14,65663770.34,92528898.97,71780009.1,229972678.41
2024-05-15,67424727.28,91453216.43,71171819.03,230049762.74
2024-05-16,67172522.45,93099767.12,71932054.41,232204343.98
2024-05-17,66979948.0,93225958.55,71936145.91,232142052.46
2024-05-18,66162912.85,89063984.86,68271364.48,223498262.19
2024-05-19,62311182.839999996,79083467.91,65975316.22,207369966.97
2024-05-20,66186159.8,94779532.07,71146846.93,232112538.8
2024-05-21,66593148.0,90113221.15,69781940.09,226488309.24
2024-05-22,66215206.79,90822062.78,68787969.48,225825239.05
2024-05-23,65376117.86,92007638.29,71133208.13,228516964.28
2024-05-24,67006892.79,92465536.74,70702467.55,230174897.08
2024-05-25,65106157.3,86380305.2,66227496.52,217713959.02
2024-05-26,60357788.87,77283485.45,63988698.12,201629972.44
2024-05-27,63406109.52,89885441.52,70193365.43,223484916.47
2024-05-28,66309478.58,91889442.38,71284314.86,229483235.82
2024-05-29,66562982.54,90529754.58,70007874.11,227100611.23
2024-05-30,66308468.839999996,90757217.27,69452228.1,226517914.21
2024-05-31,65032016.1,91014385.48,70383441.61,226429843.19
2024-06-01,64818437.03,87757709.39,68332386.03,220908532.45
2024-06-02,62169896.25,77227573.17,64627887.85,204025357.27
2024-06-03,60918208.230000004,78622609.31,65480996.74,205021814.28
2024-06-04,64729802.73,89186570.37,69338518.02,223254891.12
2024-06-05,64941979.97,89836967.13,69960733.17999999,224739680.28
2024-06-06,66384880.86,90704210.13,68934208.34,226023299.33
2024-06-07,64611560.8,91364135.11,70517601.23,226493297.14
2024-06-08,65180706.12,87737986.14,67177446.11,220096138.37
2024-06-09,59746302.32,74327974.6,61710175.87,195784452.79
2024-06-10,58619015.43,78055935.59,64397824.33,201072775.35
2024-06-11,63260045.98,88876662.22,68607353.83,220744062.03
2024-06-12,64687292.94,90825452.52,69667240.42,225179985.88
2024-06-13,65381018.48,91043605.25,70195143.03,226619766.76
2024-06-14,65700938.1,91076973.15,69019407.34,225797318.59
2024-06-15,63154821.76,82035000.64,63950574.34,209140396.74
2024-06-16,57408103.72,72163447.88,60194504.69,189766056.29
2024-06-17,61142118.42,90606363.6,70324002.42,222072484.44
2024-06-18,65718203.97,92241374.06,68413304.51,226372882.54
2024-06-19,63818197.05,90133338.18,68111374.99,222062910.22
2024-06-20,63847463.77,89385025.79,69013673.52,222246163.08
2024-06-21,64726152.29,91343335.36,69520279.27,225589766.92
2024-06-22,64562216.339999996,86038388.32,65653149.33,216253753.99
2024-06-23,59231895.34,74639196.66,62632860.93,196503952.93
2024-06-24,62330112.25,90844714.53,70126602.26,223301429.04
2024-06-25,65231825.93,90695246.19,69791751.83,225718823.95
2024-06-26,65554491.09,89519708.9,68882247.67,223956447.66
2024-06-27,64375078.36,89891858.46,68455132.31,222722069.13
2024-06-28,64245379.75,89982199.64,68967942.02,223195521.41
2024-06-29,63428281.02,84562939.43,65673694.21,213664914.66
2024-06-30,59931377.69,74991334.0,61857763.6,196780475.29
2024-07-01,58866902.7,76675241.92,63993787.79,199535932.41
2024-07-02,63747217.17,90381329.06,69145267.28,223273813.51
2024-07-03,64732308.58,90689333.6,69893857.57,225315499.75
2024-07-04,65531208.63,91147406.31,70104303.29,226782918.23
2024-07-05,65441111.14,87514053.14,66120234.42,219075398.7
2024-07-06,61507377.53,85051485.67,65664971.79,212223834.99
2024-07-07,59502076.45,74640497.13,63398596.46,197541170.04
2024-07-08,63540917.86,91866697.84,70596334.65,226003950.35
2024-07-09,66528711.4,92102789.8,71124080.4,229755581.6
2024-07-10,66317392.32,92997844.6,71332863.99,230648100.91
2024-07-11,67501189.88,92658354.78,71043464.8,231203009.46
2024-07-12,66732464.63,92343769.87,70651525.86,229727760.36
2024-07-13,65246866.48,86505528.43,67412403.58,219164798.49
2024-07-14,61518625.03,78652551.21,62141815.08,202312991.32
2024-07-15,63604375.59,91958482.3,70812358.52,226375216.41
2024-07-16,66357694.08,92132306.3,71046691.88,229536692.26
2024-07-17,68167271.7,93555161.95,70999358.91,232721792.56
2024-07-18,66625699.7,91903659.4,70767383.34,229296742.44
2024-07-19,66509616.61,91096295.52,68590257.33,226196169.46
2024-07-20,62052045.38,80958742.35,65358032.32,208368820.05
2024-07-21,60531865.35,76419093.76,64198356.17,201149315.28
2024-07-22,64639673.53,92508232.64999999,71274685.82000001,228422592.0
2024-07-23,66947182.74,92769830.66,71005283.52,230722296.92
2024-07-24,67031334.16,92711159.07,71732894.86,231475388.09
2024-07-25,67742986.02,92732195.93,71638693.94,232113875.89
2024-07-26,67201205.44,93158935.64,71373497.99,231733639.07
2024-07-27,66330160.55,87170932.44,67314250.22,220815343.21
2024-07-28,61627308.18,77039816.67,65287748.05,203954872.9
2024-07-29,65670894.74,94168458.79,72823812.99,232663166.52
2024-07-30,68708631.48,94109566.3,71499863.68,234318061.46
2024-07-31,67358508.16,93893980.57,72266740.94,233519229.67
2024-08-01,67533699.44,92171161.74,69867352.69,229572213.87
2024-08-02,66057912.01,92791517.78,71887010.82000001,230736440.61
2024-08-03,66463290.33,88078702.64,67500070.23,222042063.2
2024-08-04,60637193.34,76850544.96,64831550.54,202319288.84
2024-08-05,64932205.29,92077493.03,70274512.19,227284210.51
2024-08-06,65522785.42,90208360.46,69718509.45,225449655.33
2024-08-07,62100533.45,80115573.51,65502977.1,207719084.06
2024-08-08,64525557.14,92465129.79,71498243.48,228488930.41
2024-08-09,66601051.23,92246295.3,70716237.33,229563583.85999998
2024-08-10,64855335.910000004,86334827.79,66013050.92,217203214.62
2024-08-11,59255004.89,74817025.99,62831828.91,196903859.79
2024-08-12,63138672.01,91523543.65,70490043.11,225152258.77
2024-08-13,65510311.56,89887264.9,70507343.2,225904919.66
2024-08-14,66173281.53,92690455.59,71823093.01,230686830.13
2024-08-15,67611722.59,93829244.04,73322532.2,234763498.83
2024-08-16,68592276.63,94756327.18,71912048.45,235260652.26
2024-08-17,65473859.24,86439713.27,67204832.02,219118404.53
2024-08-18,60722210.29,75767969.51,63109953.21,199600133.01
2024-08-19,60884639.98,80465276.08,67032834.6,208382750.66
2024-08-20,66622834.85,94683306.23,72603303.07,233909444.15
2024-08-21,67954845.27,94119823.58,72651975.06,234726643.91
2024-08-22,67836641.31,93172175.42999999,72479740.62,233488557.35999998
2024-08-23,68049262.64,93982889.02,71123228.74,233155380.4
2024-08-24,65649257.34,87279464.67,66963138.22,219891860.23
2024-08-25,60695199.64,75651589.42,62833217.22,199180006.28
2024-08-26,63180052.93,87036150.99,67568511.81,217784715.73
2024-08-27,63669698.089999996,91027085.27,71881353.08,226578136.44
2024-08-28,67901610.54,93882595.65,73011983.2,234796189.39
2024-08-29,68809144.08,95165491.07,73689510.49,237664145.64
2024-08-30,68265076.32,94192265.11,73016964.4,235474305.83
2024-08-31,66980023.410000004,88416187.95,67686583.96,223082795.32
2024-09-01,59897771.67,74925157.03,63558638.36,198381567.06
2024-09-02,63829373.05,92005641.32,71228017.13,227063031.5
2024-09-03,67192633.71,92714436.15,71453044.4,231360114.26
2024-09-04,66041452.05,92321307.94,71749128.16,230111888.15
2024-09-05,66467978.98,92943807.4,71740302.77,231152089.15
2024-09-06,66762586.22,93798086.63,71244782.9,231805455.75
2024-09-07,64832691.43,86983334.91,67983633.22,219799659.56
2024-09-08,61357227.34,78109297.9,64679912.61,204146437.85
2024-09-09,64654864.339999996,94611686.37,73707599.38,232974150.09
2024-09-10,69085725.2,96333214.05,73840297.77,239259237.02
2024-09-11,68909686.01,96645637.59,75095842.95,240651166.55
2024-09-12,69944014.35,94565232.54,73072134.44,237581381.33
2024-09-13,68506090.09,95416278.1,73950809.0,237873177.19
2024-09-14,68487988.43,92260743.45,70766022.9,231514754.78
2024-09-15,64294907.6,81332645.31,69054237.54,214681790.45
2024-09-16,68989862.19,98364322.11,70726982.52,238081166.82
2024-09-17,66115564.39,91344846.04,70965317.69,228425728.12
2024-09-18,66955421.73,95478317.87,75237016.62,237670756.22
2024-09-19,70208041.17,96559974.85,72639467.27,239407483.29
2024-09-20,67741055.41,94415144.28,73029895.89,235186095.58
2024-09-21,67698092.62,89796409.97,68962893.73,226457396.32
2024-09-22,61676566.29,76336756.62,63343127.57,201356450.48
2024-09-23,63537651.36,92455040.5,72894620.48,228887312.34
2024-09-24,68105638.47,96070734.97,73780359.3,237956732.74
2024-09-25,68620436.27,94165842.31,72443664.22,235229942.8
2024-09-26,67043109.02,92988015.33,72142644.55,232173768.9
2024-09-27,67373017.67999999,94535005.08,72663704.89,234571727.65
2024-09-28,66428677.82,87076931.8,66069741.74,219575351.36
2024-09-29,59302703.96,73884180.03,61876175.96,195063059.95
2024-09-30,61914332.89,88350020.89,68756965.95,219021319.73
2024-10-01,64725056.98,91351311.0,71683807.73,227760175.71
2024-10-02,66509988.85,92666835.67,71677112.33,230853936.85
2024-10-03,66656585.29,92391619.06,73132618.7,232180823.05
2024-10-04,68086493.08,94014005.42,71463847.99,233564346.49
2024-10-05,65385203.08,87249670.21,67524842.28999999,220159715.57999998
2024-10-06,60640109.33,75713653.01,63697970.5,200051732.84
2024-10-07,62882103.3,91104334.05,69585494.01,223571931.36
2024-10-08,64497092.7,90281095.01,68969293.06,223747480.77
2024-10-09,64418485.79,91968445.46,71570689.55,227957620.8
2024-10-10,66168778.63,90993334.24,69679951.3,226842064.17
2024-10-11,64598361.62,91978446.34,71408742.8,227985550.76
2024-10-12,65410923.49,86873053.05,67804913.09,220088889.63
2024-10-13,61072140.93,75705305.53,63341341.01,200118787.47
2024-10-14,59748566.75,78653954.56,65669909.99,204072431.3
2024-10-15,64335675.53,90895655.76,70483438.95,225714770.24
2024-10-16,65450748.35,91427685.16,71478986.36,228357419.87
2024-10-17,66632137.63,94393001.08,73795443.45,234820582.16
2024-10-18,68673241.04,96646762.31,74703633.53,240023636.88
2024-10-19,67948842.06,89787358.02,68717429.78,226453629.86
2024-10-20,61531589.57,76587267.57000001,64494227.15,202613084.29
2024-10-21,63435340.9,91752618.11,70285544.4,225473503.41
2024-10-22,66194867.65,91553091.06,70801018.63,228548977.34
2024-10-23,66175490.58,92420972.1,71897339.42,230493802.1
2024-10-24,66893678.86,93889815.3,73321439.37,234104933.53
2024-10-25,67764687.21,95419364.58,74188804.71,237372856.5
2024-10-26,68282624.22,90935841.21,70336650.34,229555115.77
2024-10-27,63625814.27,80089986.5,66768802.47,210484603.24
2024-10-28,65520126.84,93734678.15,72495286.11,231750091.1
2024-10-29,67886649.8,94381701.91,73433611.02,235701962.73
2024-10-30,68453859.73,94666988.72,71423578.97,234544427.42
2024-10-31,65679087.49,90147688.45,68114460.12,223941236.06
2024-11-01,64678170.19,88141300.99,68097963.32,220917434.5
2024-11-02,62344557.55,84455093.4,65592781.43,212392432.38
2024-11-03,58409956.85,72511191.14,60976869.31,191898017.3
2024-11-04,57154656.54,75349238.02,62983418.5,195487313.06
2024-11-05,62231947.31,90535660.28,70913584.3,223681191.89000002
2024-11-06,65152404.85,92026308.07000001,71330621.05,228509333.97
2024-11-07,66062952.99,91543883.54,70608569.5,228215406.03
2024-11-08,65304095.97,90120754.82,68323829.99,223748680.78
2024-11-09,62349977.8,84136505.86,64964489.27,211450972.93
2024-11-10,57335371.17,72705342.61,61514151.75,191554865.53
2024-11-11,57260735.589999996,74832577.11,62379215.589999996,194472528.29
2024-11-12,61604479.3,89521591.28,69084696.05,220210766.63
2024-11-13,64477548.839999996,90354335.14,70367512.64,225199396.62
2024-11-14,65263683.01,90693971.45,70813276.48,226770930.94
2024-11-15,65730079.9,91839327.53,70804619.66,228374027.09
2024-11-16,64593677.59,85807154.7,66156408.9,216557241.19
2024-11-17,59928822.98,75843348.49,63828545.75,199600717.22
2024-11-18,62912321.98,91033282.25,70614809.5,224560413.73
2024-11-19,65868165.51,92513472.72,70899333.29,229280971.52
2024-11-20,64955339.09,90686302.99,70047283.67,225688925.75
2024-11-21,65041906.0,90906838.94,70241891.5,226190636.44
2024-11-22,64864186.32,89473321.47,69084363.37,223421871.16
2024-11-23,63179714.69,84703966.17,65737602.08,213621282.94
2024-11-24,59087732.25,75813787.98,64212606.89,199114127.12
2024-11-25,63383744.41,92623038.3,72381116.29,228387899.0
2024-11-26,67179671.71,93461405.53,71237918.4,231878995.64000002
2024-11-27,66036004.61,92152703.7,71733241.56,229921949.87
2024-11-28,66037891.0,92551999.21,72127998.48,230717888.69
2024-11-29,67619580.21,93491264.71000001,71961135.2,233071980.12
2024-11-30,65725017.73,87844911.3,69083447.79,222653376.82
2024-12-01,62563339.27,78296982.69,66314677.53,207174999.49
2024-12-02,65162073.25,93160787.17,72388578.42,230711438.84
2024-12-03,67079362.17,93706823.92,73002415.29,233788601.38
2024-12-04,67770828.4,94281936.96,74045472.67,236098238.03
2024-12-05,68398460.42,94340197.56,73595097.28,236333755.26
2024-12-06,68202899.56,93674950.62,72122860.03,234000710.21
2024-12-07,66153444.45,87094115.87,65857104.16,219104664.48
2024-12-08,60244502.06,76459865.21,64664540.32,201368907.59
2024-12-09,64083694.15,93763904.05,72998135.62,230845733.82
2024-12-10,67814396.96,95358357.37,73620911.16,236793665.49
2024-12-11,67612747.21,94541513.98,74026847.42,236181108.60999998
2024-12-12,68962536.11,95172967.09,73366739.14,237502242.34
2024-12-13,68397909.19,94437119.7,72485267.71,235320296.6
2024-12-14,66249695.96,87080004.46,68100071.71,221429772.13
2024-12-15,61776364.27,77549628.05,65235361.83,204561354.15
2024-12-16,65243798.64,93604246.41,72342382.82000001,231190427.87
2024-12-17,67630684.63,93387858.86,72577150.44,233595693.93
2024-12-18,67971632.75,95592187.38,73212163.08,236775983.21
2024-12-19,68388134.96,94409435.96,72901225.68,235698796.6
2024-12-20,68228056.04,93554420.72,72251719.37,234034196.13
2024-12-21,66954754.52,87099568.74,68034102.55,222088425.81
2024-12-22,62477883.62,77948408.74,64741635.67,205167928.03
2024-12-23,63825638.43,88322042.2,68802108.39,220949789.02
2024-12-24,63394248.64,81968848.87,62700090.3,208063187.81
2024-12-25,57163622.2,68540835.9,59971202.37,185675660.47
2024-12-26,60431294.74,88541084.85,69208096.02,218180475.61
2024-12-27,64396718.24,88119233.95,68866058.79,221382010.98
2024-12-28,63087505.79,83254697.19,65447458.519999996,211789661.5
2024-12-29,59563504.88,75426055.8,62979804.04,197969364.72
2024-12-30,60597450.22,83509402.37,65183655.12,209290507.71
2024-12-31,59431234.72,75904576.32,60428373.49,195764184.53
2025-01-01,55078059.3,63912270.87,56074338.64,175064668.81
2025-01-02,56518429.51,79392800.14,64968711.23,200879940.88
2025-01-03,60958058.92,82053736.51,65542184.82,208553980.25
2025-01-04,61090753.63,78628652.21,63150185.56,202869591.4
2025-01-05,57183042.63,70035310.56,58754017.94,185972371.13
2025-01-06,55685298.41,73019320.8,62597270.339999996,191301889.55
2025-01-07,60802912.22,86796210.91,68903843.35,216502966.48
2025-01-08,64729610.63,89095951.86,69648432.31,223473994.8
2025-01-09,65212464.81,89981138.6,70202607.74,225396211.15
2025-01-10,65246006.25,91125889.3,70940693.66,227312589.21
2025-01-11,64827060.1,85710713.5,67481767.67999999,218019541.28
2025-01-12,60768128.83,75383424.12,64133090.28,200284643.23
2025-01-13,63222339.88,91004873.63,71352558.9,225579772.41
2025-01-14,66618038.41,91717088.72,70961813.34,229296940.47
2025-01-15,66535413.94,91716377.81,70851469.27,229103261.02
2025-01-16,66375319.14,91700074.99,71084308.25,229159702.38
2025-01-17,66823618.09,92908617.66,71586174.98,231318410.73
2025-01-18,65342681.48,86521314.63,67736723.09,219600719.2
2025-01-19,61110644.39,75863231.27,64915653.0,201889528.66
2025-01-20,64821148.56,92613204.52,71827160.06,229261513.14
2025-01-21,67480256.49,93384574.12,72652087.17,233516917.78
2025-01-22,67939578.57,93584187.97,73047097.5,234570864.04
2025-01-23,68536425.13,93801707.67999999,73098899.56,235437032.37
2025-01-24,68478377.69,94062413.97,72682652.05,235223443.71
2025-01-25,67441679.54,88486289.88,68490438.84,224418408.26
2025-01-26,62130354.9,76334255.8,65622658.55,204087269.25
2025-01-27,66007729.74,94207112.45,72812956.97,233027799.16
2025-01-28,67888757.42,93304509.58,72921752.67,234115019.67
2025-01-29,68465189.28,94877840.38,73059892.24,236402921.9
2025-01-30,68834513.44,95077103.06,73615000.28,237526616.78
2025-01-31,69441660.24,94998159.08,73310794.29,237750613.61
2025-02-01,67497447.64,88527359.42999999,69208992.29,225233799.36
2025-02-02,62339586.05,76636794.65,65582945.44,204559326.14
2025-02-03,65770268.17,93338868.73,72149872.48,231259009.38
2025-02-04,68077341.08,92774964.71,72617235.4,233469541.19
2025-02-05,69095835.73,93795907.98,72752524.69,235644268.4
2025-02-06,68697213.94,93469835.67,72947981.65,235115031.26
2025-02-07,69003389.4,94429441.11,72702715.07,236135545.58
2025-02-08,67373813.18,87742726.37,67847098.33,222963637.88
2025-02-09,62130599.72,76785330.48,64471264.4,203387194.6
2025-02-10,64651474.24,91228410.06,71281536.84,227161421.14
2025-02-11,67709140.9,91594094.37,71342037.62,230645272.89
2025-02-12,67170660.05,92245015.19,72526609.24,231942284.48
2025-02-13,68292840.92,92677210.63,72261198.47,233231250.02
2025-02-14,67956753.28,92211076.48,71653809.95,231821639.71
2025-02-15,66550839.06,86845063.66,67216393.42999999,220612296.15
2025-02-16,60928447.24,76016233.88,64552642.86,201497323.98
2025-02-17,64896275.95,91024054.82,71592424.36,227512755.13
2025-02-18,67285247.63,91314155.21,71478950.6,230078353.44
2025-02-19,67532754.01,92148611.71,72881910.44,232563276.16
2025-02-20,68614969.04,93061157.17,72970897.6,234647023.81
2025-02-21,68902621.69,94176617.75,72963012.29,236042251.73
2025-02-22,67919832.35,88268021.25,67758528.96,223946382.56
2025-02-23,62110546.39,77186735.46,65264120.15,204561402.0
2025-02-24,65656808.29,93275882.37,71738582.32,230671272.98
2025-02-25,68528913.18,92875004.01,72575670.25,233979587.44
2025-02-26,68162808.64,92573615.11,72091583.09,232828006.84
2025-02-27,68764367.44,93243927.33,72175868.3,234184163.07
2025-02-28,68411254.67,92286851.12,71810266.87,232508372.66
2025-03-01,67118048.82,87288980.05,68069969.13,222476998.0
2025-03-02,61946550.910000004,76778264.32,64571646.42,203296461.65
2025-03-03,65551835.99,90662987.09,70715094.91,226929917.99
2025-03-04,68085036.03,92225869.3,71455039.93,231765945.26
2025-03-05,68153929.83,92966095.61,71858602.31,232978627.75
2025-03-06,67908069.88,92232997.01,71999271.46,232140338.35
2025-03-07,68107819.83,93044005.08,72011048.37,233162873.28
2025-03-08,66367660.36,87656771.09,68189586.5,222214017.95
2025-03-09,62264144.47,76894708.05,65686377.31,204845229.83
2025-03-10,65543585.73,92508377.67,72594781.27,230646744.67
2025-03-11,68299485.74,93352488.89,72050985.58,233702960.21
2025-03-12,67589040.36,92301769.24,72591050.57,232481860.17
2025-03-13,68077181.54,92961150.53,72951677.82000001,233990009.89
2025-03-14,68703021.56,92688340.12,72016328.07000001,233407689.75
2025-03-15,66827616.93,87267072.61,67967631.2,222062320.74
2025-03-16,61306779.73,76260274.07,65244716.86,202811770.66
2025-03-17,66121909.06,91822070.94,71352474.54,229296454.54
2025-03-18,67337817.47,91288891.33,71357568.33,229984277.13
2025-03-19,67306322.77,92323906.25,72333216.34,231963445.36
