Fecha,Demanda_kWh_0-7,Demanda_kWh_7-17,Demanda_kWh_17-23,Demanda_kWh_Dia
2024-06-04,3053055.1799999997,3112912.73,2725314.42,8891282.33
2024-06-05,3161868.48,3180761.37,2826538.42,9169168.27
2024-06-06,3178453.01,3200625.62,2832359.31,9211437.94
2024-06-07,3239448.81,3262732.44,2894052.92,9396234.17
2024-06-08,3301253.9,3245607.28,2915785.13,9462646.31
2024-06-09,3296187.86,3368815.7399999998,2870439.17,9535442.77
2024-06-10,3246996.87,3308634.29,2911644.21,9467275.37
2024-06-11,3282022.4,3033257.43,2581783.37,8897063.2
2024-06-12,3157323.88,3199302.96,2871426.28,9228053.12
2024-06-13,3223402.07,3146512.47,2850186.42,9220100.96
2024-06-14,3284393.71,3238059.9699999997,2854600.95,9377054.63
2024-06-15,3346647.66,3385386.8,2972151.41,9704185.870000001
2024-06-16,3230742.41,3381643.52,2888420.85,9500806.78
2024-06-17,3328924.75,3351687.69,2944705.47,9625317.91
2024-06-18,3480762.68,3370144.06,3028305.02,9879211.76
2024-06-19,3434514.85,3469747.95,2806734.92,9710997.72
2024-06-20,3195940.07,3298076.06,2794227.77,9288243.9
2024-06-21,3127270.59,3169644.9,2913209.21,9210124.7
2024-06-22,3315365.4499999997,3477037.96,2913073.86,9705477.27
2024-06-23,3272350.02,3242277.3200000003,2950529.2,9465156.54
2024-06-24,3275047.07,3470207.04,2948439.92,9693694.03
2024-06-25,3438057.65,3305526.43,3002453.4699999997,9746037.55
2024-06-26,3508754.03,3539672.3,3058965.48,10107391.81
2024-06-27,3511600.69,3472459.28,3098448.78,10082508.75
2024-06-28,3560216.4699999997,3801922.0,2977052.3000000003,10339190.77
2024-06-29,3290657.95,3352414.58,3069790.8,9712863.33
2024-06-30,3406002.2,3314899.76,2994357.61,9715259.57
2024-07-01,3329289.98,3132399.2199999997,2911965.4,9373654.6
2024-07-02,3404640.32,3305247.98,2961571.19,9671459.49
2024-07-03,3238469.0300000003,3238072.02,2920611.67,9397152.72
2024-07-04,3408364.16,3472468.23,3025416.4699999997,9906248.86
2024-07-05,3418988.68,3592355.61,3065486.69,10076830.98
2024-07-06,3500095.04,3349870.98,2971466.28,9821432.3
2024-07-07,3472083.08,3254324.84,2976813.82,9703221.74
2024-07-08,3497872.82,3503142.62,2854623.32,9855638.76
2024-07-09,3197353.29,2986709.91,2652271.36,8836334.56
2024-07-10,3112937.13,3066614.8200000003,2819075.3000000003,8998627.25
2024-07-11,3164259.55,3063830.67,2697540.4899999998,8925630.709999999
2024-07-12,3090502.72,3100153.67,2725062.17,8915718.56
2024-07-13,3152001.0,3128980.42,2687911.01,8968892.43
2024-07-14,3160844.44,3234456.38,2784076.73,9179377.55
2024-07-15,3335026.81,3474211.8,2880511.29,9689749.9
2024-07-16,3313770.2199999997,3329177.5700000003,2988660.4,9631608.19
2024-07-17,3539777.49,3540460.2,3008277.36,10088515.05
2024-07-18,3390124.33,3418855.12,3005683.25,9814662.7
2024-07-19,3315418.47,3416528.19,2847337.3,9579283.96
2024-07-20,3212720.7,3089513.44,2770247.39,9072481.53
2024-07-21,3084828.66,2988803.68,2683903.2800000003,8757535.62
2024-07-22,3057187.23,3036312.33,2634573.15,8728072.71
2024-07-23,2896603.59,2864178.57,2530799.89,8291582.05
2024-07-24,2967034.48,2995626.79,2604769.21,8567430.48
2024-07-25,2953632.17,2734118.55,2566624.45,8254375.17
2024-07-26,2938202.51,3073782.61,2707888.6,8719873.72
2024-07-27,3113262.17,2967264.64,2636696.58,8717223.39
2024-07-28,3087743.63,3027753.7,2713166.68,8828664.01
2024-07-29,3100910.18,2945197.24,2676701.08,8722808.5
2024-07-30,3010089.84,3089519.06,2746720.25,8846329.15
2024-07-31,3135740.44,3072568.43,2536047.48,8744356.35
2024-08-01,2907462.12,2801425.46,2655572.33,8364459.91
2024-08-02,2948620.81,2929132.69,2716157.31,8593910.81
2024-08-03,3146779.1799999997,3007143.84,2778900.32,8932823.34
2024-08-04,3157836.37,3299671.97,2806332.08,9263840.42
2024-08-05,2999361.7399999998,3267692.9299999997,2759588.75,9026643.42
2024-08-06,3113362.0100000002,3138185.52,2797624.02,9049171.55
2024-08-07,3143679.68,3055980.39,2716411.3,8916071.37
2024-08-08,3238331.03,3219604.8600000003,2813961.06,9271896.95
2024-08-09,2972926.68,3176255.04,2650082.18,8799263.9
2024-08-10,2915794.91,3063080.63,2697015.68,8675891.22
2024-08-11,3036668.14,3007885.64,2695073.11,8739626.89
2024-08-12,3052520.38,3076411.31,2722083.21,8851014.9
2024-08-13,3034629.62,2684241.49,2444432.54,8163303.65
2024-08-14,3069400.2800000003,3227078.83,2831427.3,9127906.41
2024-08-15,3252488.88,3291313.01,2893258.03,9437059.92
2024-08-16,3189023.94,3036792.95,2810726.15,9036543.04
2024-08-17,3127103.72,3105378.7800000003,2714703.91,8947186.41
2024-08-18,3096035.0100000002,2962023.47,2691328.3,8749386.78
2024-08-19,3199148.25,3210659.66,2854468.35,9264276.26
2024-08-20,3320524.74,3228542.06,2668001.34,9217068.14
2024-08-21,3041592.92,3059323.96,2749571.97,8850488.85
2024-08-22,3137770.75,2909279.45,2816087.7,8863137.9
2024-08-23,3189489.89,3278722.43,2820894.91,9289107.23
2024-08-24,3134710.46,3073286.01,2805418.39,9013414.86
2024-08-25,3297389.95,3519384.83,2868121.31,9684896.09
2024-08-26,3120069.9,3245545.31,2868298.28,9233913.49
2024-08-27,3170492.2,3122175.4,2841254.21,9133921.81
2024-08-28,3233537.87,3117407.34,2789120.67,9140065.88
2024-08-29,3181939.0100000002,3114034.6,2783233.01,9079206.620000001
2024-08-30,3162399.04,3131273.89,2927770.44,9221443.37
2024-08-31,3308631.77,3307157.6100000003,2931840.19,9547629.57
2024-09-01,3293667.66,3353120.31,2917284.88,9564072.85
2024-09-02,3292364.02,3453909.49,3057625.68,9803899.19
2024-09-03,3446204.46,3249147.08,2993468.62,9688820.16
2024-09-04,3460794.78,3468002.7,3029535.13,9958332.61
2024-09-05,3403815.92,3222357.58,2900296.86,9526470.36
2024-09-06,3287231.8,3345962.77,2895727.2399999998,9528921.81
2024-09-07,3307528.71,3258666.1399999997,2924469.17,9490664.02
2024-09-08,3342663.61,3396682.92,2943125.3600000003,9682471.89
2024-09-09,3331639.2199999997,3315126.4699999997,2913217.23,9559982.92
2024-09-10,3343830.03,3405497.37,3052749.91,9802077.31
2024-09-11,3483127.1799999997,3385129.34,3143516.18,10011772.7
2024-09-12,3508519.59,3576122.05,3172541.15,10257182.790000001
2024-09-13,3530704.49,3568122.26,3213839.94,10312666.69
2024-09-14,3594137.98,3530812.62,3208341.58,10333292.18
2024-09-15,3560287.92,3565219.62,3104703.0100000002,10230210.55
2024-09-16,3684037.38,3696455.14,3170995.42,10551487.94
2024-09-17,3563757.62,3271628.25,2828106.96,9663492.83
2024-09-18,3233173.0100000002,3498396.66,3356375.01,10087944.68
2024-09-19,3595986.39,3019395.94,2836425.2,9451807.53
2024-09-20,3509502.88,3622247.38,3150040.16,10281790.42
2024-09-21,3527180.96,3533672.45,3206438.14,10267291.55
2024-09-22,3558943.92,3516639.37,3117531.71,10193115.0
2024-09-23,3614598.08,3569670.54,3270600.96,10454869.58
2024-09-24,3590302.63,3645355.99,3257780.3899999997,10493439.01
2024-09-25,3650965.69,3619773.2800000003,3312738.04,10583477.01
2024-09-26,3730227.1,3676845.71,3246682.23,10653755.040000001
2024-09-27,3684841.1799999997,3788279.26,3265706.65,10738827.09
2024-09-28,3634808.85,3739297.0300000003,3185688.01,10559793.89
2024-09-29,3635181.05,3687547.79,3120476.03,10443204.87
2024-09-30,3544018.36,3527157.39,3183396.96,10254572.71
2024-10-01,3730158.87,3706191.96,3387056.66,10823407.49
2024-10-02,3747036.13,3822763.66,3397396.87,10967196.66
2024-10-03,3729920.15,3795829.64,3267366.74,10793116.53
2024-10-04,3623568.81,3694593.71,3124032.65,10442195.17
2024-10-05,3537275.24,3543181.23,3108176.85,10188633.32
2024-10-06,3503755.63,3630754.82,2979760.99,10114271.44
2024-10-07,3371012.65,3230435.04,2754393.5,9355841.19
2024-10-08,3409469.83,3598335.2,3081589.34,10089394.370000001
2024-10-09,3454617.79,3467027.5300000003,3168544.52,10090189.84
2024-10-10,3560279.26,3668691.33,3152346.48,10381317.07
2024-10-11,3465853.08,3553872.48,3094386.84,10114112.4
2024-10-12,3486020.04,3302337.23,2839185.59,9627542.86
2024-10-13,3445277.89,3493999.56,3103830.4,10043107.85
2024-10-14,3588236.45,3399260.1799999997,3005115.61,9992612.24
2024-10-15,3523375.59,3645046.0999999996,3114246.47,10282668.16
2024-10-16,3420555.13,3171207.15,2862498.01,9454260.290000001
2024-10-17,3313969.8,3461571.75,3100709.5,9876251.05
2024-10-18,3397460.09,3446159.19,2982814.44,9826433.72
2024-10-19,3468292.83,3499644.2,3068338.44,10036275.47
2024-10-20,3483704.39,3433908.8,2944540.7399999998,9862153.93
2024-10-21,3301440.06,3446987.47,3025482.74,9773910.27
2024-10-22,3584358.16,3451431.09,2929049.43,9964838.68
2024-10-23,3467597.73,3373123.22,2978552.75,9819273.7
2024-10-24,3203403.8,3354845.16,3100081.7199999997,9658330.68
2024-10-25,3504226.81,3465261.15,2970058.57,9939546.53
2024-10-26,3547912.84,3580007.85,3155781.22,10283701.91
2024-10-27,3519263.42,3556275.69,3101948.56,10177487.67
2024-10-28,3468419.43,3675748.16,3098411.39,10242578.98
2024-10-29,3369085.2399999998,3411448.6799999997,3045320.88,9825854.8
2024-10-30,3458585.9,3437951.36,3007396.26,9903933.52
2024-10-31,3377830.42,3487991.81,3038314.8,9904137.03
2024-11-01,3466030.74,3639409.0300000003,3090294.5,10195734.27
2024-11-02,3414804.15,3572496.11,3184430.2,10171730.46
2024-11-03,3520065.75,3574595.2600000002,3133241.52,10227902.53
2024-11-04,3596700.3,3647436.06,3171084.28,10415220.64
2024-11-05,3460900.19,3222783.92,3006708.19,9690392.3
2024-11-06,3352525.2199999997,3259821.52,3012634.81,9624981.55
2024-11-07,3400017.42,3193687.23,3178168.6799999997,9771873.33
2024-11-08,3428707.13,3609623.97,3032209.29,10070540.39
2024-11-09,3547956.62,3447195.33,3131611.71,10126763.66
2024-11-10,3462999.83,3413456.39,3211883.92,10088340.14
2024-11-11,3615130.2,3535783.6,3156739.75,10307653.55
2024-11-12,3530770.46,3601091.31,2997391.22,10129252.99
2024-11-13,3426480.57,3453462.28,3213614.07,10093556.92
2024-11-14,3674186.66,3827212.11,3233166.41,10734565.18
2024-11-15,3653764.5300000003,3690574.69,3250776.55,10595115.77
2024-11-16,3644299.94,3535884.64,3272268.54,10452453.12
2024-11-17,3717603.27,3525181.94,3218648.76,10461433.97
2024-11-18,3593307.22,3656397.15,3092759.3,10342463.67
2024-11-19,3625587.73,3543716.28,3165090.29,10334394.3
2024-11-20,3582186.07,3492766.23,3105857.04,10180809.34
2024-11-21,3495732.31,3460167.5300000003,3050934.27,10006834.11
2024-11-22,3307248.97,3152451.59,3035274.36,9494974.92
2024-11-23,3558747.65,3592381.36,3072932.5300000003,10224061.54
2024-11-24,3583750.04,3398956.3,3236206.88,10218913.22
2024-11-25,3653359.25,3609933.23,3209364.94,10472657.42
2024-11-26,3601338.23,3503325.77,2923771.55,10028435.55
2024-11-27,3529774.83,3490886.26,3279504.89,10300165.98
2024-11-28,3669775.83,3780539.68,3194493.57,10644809.08
2024-11-29,3649848.62,3615698.23,3192636.11,10458182.96
2024-11-30,3641445.05,3823931.13,3276517.86,10741894.04
2024-12-01,3574526.27,3390116.73,3020915.65,9985558.65
2024-12-02,3350191.43,3265034.2,2988488.57,9603714.2
2024-12-03,3261641.83,3349071.52,3079341.08,9690054.43
2024-12-04,3368549.1,3235828.0,3017724.05,9622101.15
2024-12-05,3424907.81,3238046.4899999998,3024258.75,9687213.05
2024-12-06,3537346.55,3573736.9,2915404.68,10026488.13
2024-12-07,3475095.86,3640242.35,3049817.6100000003,10165155.82
2024-12-08,3398873.56,3295757.41,3055593.67,9750224.64
2024-12-09,3450334.13,3482801.3,3092686.54,10025821.97
2024-12-10,3556481.57,3457476.09,3015097.46,10029055.12
2024-12-11,3439626.91,3393741.08,3030390.74,9863758.73
2024-12-12,3427037.61,3665255.41,3103547.33,10195840.35
2024-12-13,3587531.88,3803635.23,3274902.38,10666069.49
2024-12-14,3677936.6,3629713.55,3271129.62,10578779.77
2024-12-15,3712579.81,3564130.51,3181791.1,10458501.42
2024-12-16,3654326.42,3630743.99,3060067.33,10345137.74
2024-12-17,3510884.65,3524028.87,3182136.9,10217050.42
2024-12-18,3641828.9,3686253.77,3072621.62,10400704.29
2024-12-19,3387655.59,3423203.08,3050620.46,9861479.13
2024-12-20,3447944.05,3305585.6,3022948.69,9776478.34
2024-12-21,3409408.9,3479465.62,3012153.3,9901027.82
2024-12-22,3346943.86,3396970.2199999997,3008252.46,9752166.54
2024-12-23,3442853.5300000003,3622348.66,3036146.43,10101348.62
2024-12-24,3395381.4,3366106.4,3081372.96,9842860.76
2024-12-25,3534595.7600000002,3330548.45,3112439.2800000003,9977583.49
2024-12-26,3508285.2600000002,3455276.87,3160304.11,10123866.24
2024-12-27,3598791.52,3552595.9,3078528.67,10229916.09
2024-12-28,3453674.5,3560340.96,2927072.2,9941087.66
2024-12-29,3402724.21,3327210.65,3012521.8,9742456.66
2024-12-30,3362789.52,3569588.05,3083399.02,10015776.59
2024-12-31,3418758.79,3285145.67,2894288.74,9598193.2
2025-01-01,3334925.2600000002,3147857.68,2962756.48,9445539.42
2025-01-02,3419373.29,3377823.08,3084207.45,9881403.82
2025-01-03,3486491.44,3594737.59,3098373.48,10179602.51
2025-01-04,3565495.46,3378561.88,3102486.05,10046543.39
2025-01-05,3392195.27,3501544.69,2934990.37,9828730.33
2025-01-06,3393817.57,3444847.92,3042477.5100000002,9881143.0
2025-01-07,3493437.99,3412190.67,3134568.21,10040196.870000001
2025-01-08,3629343.89,3602934.02,3126793.0,10359070.91
2025-01-09,3639632.85,3404602.67,3110732.26,10154967.78
2025-01-10,3580774.46,3667646.15,3140848.9699999997,10389269.58
2025-01-11,3417863.67,3215030.25,2979685.05,9612578.97
2025-01-12,3506270.92,3273232.9299999997,2991155.6,9770659.45
2025-01-13,3586022.83,3757214.45,3249542.77,10592780.05
2025-01-14,3672574.19,3380618.58,3071428.3,10124621.07
2025-01-15,3457585.0,3406203.06,2866195.85,9729983.91
2025-01-16,3468051.06,3485065.68,3187027.91,10140144.65
2025-01-17,3637889.7399999998,3572091.13,3257515.34,10467496.209999999
2025-01-18,3545405.62,3472028.45,3208604.2600000002,10226038.33
2025-01-19,3709483.18,3579394.46,3219499.13,10508376.77
2025-01-20,3778873.12,3681178.06,3276259.6,10736310.78
2025-01-21,3640327.25,3501344.73,3187855.62,10329527.6
2025-01-22,3613587.7,3627140.39,3248328.24,10489056.33
2025-01-23,3633995.84,3411276.04,3064867.04,10110138.92
2025-01-24,3464127.14,3483961.41,3255564.06,10203652.61
2025-01-25,3707355.94,3627977.82,3156439.04,10491772.8
2025-01-26,3617374.49,3582120.6799999997,3235868.5,10435363.67
2025-01-27,3707876.11,3641072.87,3285516.6799999997,10634465.66
2025-01-28,3739767.53,3771868.84,3323740.36,10835376.73
2025-01-29,3704528.23,3614660.63,3078466.71,10397655.57
2025-01-30,3471825.38,3689039.54,3164916.42,10325781.34
2025-01-31,3635302.06,3752562.7,3231636.11,10619500.870000001
2025-02-01,3666430.65,3634151.89,3274027.7399999998,10574610.28
2025-02-02,3673172.4699999997,3634065.11,3187291.73,10494529.31
2025-02-03,3710865.87,3785252.6,3368213.73,10864332.2
2025-02-04,3750477.92,3742085.73,3218449.8,10711013.45
2025-02-05,3597600.56,3645081.4,3270186.73,10512868.69
2025-02-06,3699505.31,3725384.85,3345498.51,10770388.67
2025-02-07,3746955.81,3902465.64,3231934.76,10881356.209999999
2025-02-08,3696942.14,3776635.61,3260069.35,10733647.1
2025-02-09,3734381.62,3716403.9099999997,3324438.71,10775224.24
2025-02-10,3701367.55,3920198.44,3319940.37,10941506.36
2025-02-11,3745925.5,3556642.54,3139197.02,10441765.06
2025-02-12,3651741.73,3804630.12,3296291.2,10752663.05
2025-02-13,3776746.22,3820539.57,3385853.56,10983139.35
2025-02-14,3739575.78,3873178.0700000003,3396697.64,11009451.49
2025-02-15,3956936.9699999997,3841746.02,3233695.5,11032378.49
2025-02-16,3855126.0,3637404.68,3111173.96,10603704.64
2025-02-17,3705390.03,3850587.54,3294087.44,10850065.01
2025-02-18,3464568.27,2757605.62,2780385.25,9002559.14
2025-02-19,3417572.38,3540499.44,3194662.12,10152733.94
2025-02-20,3513517.8,3617363.11,3229575.01,10360455.92
2025-02-21,3648579.36,3764586.26,3281887.8,10695053.42
2025-02-22,3710990.97,3927364.07,3240993.29,10879348.33
2025-02-23,3664407.44,3514055.1,2999968.73,10178431.27
2025-02-24,3379269.23,3546627.7,2994355.3,9920252.23
2025-02-25,3599840.55,3547975.87,3076892.6,10224709.02
2025-02-26,3555852.94,3747163.26,3106897.25,10409913.45
2025-02-27,3552314.0,3492853.66,3011270.5100000002,10056438.17
2025-02-28,3409725.0,3490224.86,3222291.56,10122241.42
2025-03-01,3609197.11,3380497.1,3096025.45,10085719.66
2025-03-02,3557658.95,3551771.99,3142631.41,10252062.35
2025-03-03,3518437.24,3495126.81,2960822.28,9974386.33
2025-03-04,3512899.83,3444369.18,3132709.1,10089978.11
2025-03-05,3641266.04,3534846.9,2970066.78,10146179.72
2025-03-06,3351001.65,3604323.44,2972908.0,9928233.09
2025-03-07,3500866.51,3353953.18,3080182.06,9935001.75
2025-03-08,3479424.46,3530774.91,3093369.18,10103568.55
2025-03-09,3538183.26,3395813.45,3094392.4,10028389.11
2025-03-10,3491820.77,3690651.81,3214447.04,10396919.620000001
